CryoSleep,Destination,Age,VIP,Transported,GroupSize,HomePlanet,CabinDeck,CabinSide,AnyExpenses,EssencialBill,NonEssencialBill
True,TRAPPIST-1e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,3,False,False,3,Europa,C,S,True,226.0,5481.0
False,TRAPPIST-1e,2,False,True,3,Europa,C,S,True,218.0,1180.0
False,TRAPPIST-1e,1,False,False,3,Europa,C,S,True,13.0,7360.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,P,True,903.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,P,False,0.0,0.0
True,55 Cancri e,0,False,True,5,Earth,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,5,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,5,Earth,F,P,True,1267.0,1023.0
False,55 Cancri e,1,False,False,5,Earth,F,P,True,13.0,791.0
False,TRAPPIST-1e,2,False,False,5,Earth,E,P,True,1620.0,50.0
True,TRAPPIST-1e,1,False,False,3,Earth,G,S,False,0.0,0.0
False,55 Cancri e,0,False,False,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,D,P,True,0.0,1718.0
True,TRAPPIST-1e,1,False,True,1,Europa,C,P,False,0.0,0.0
True,55 Cancri e,1,False,True,2,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,2,Europa,C,P,True,5998.0,4802.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,297.0,611.0
True,55 Cancri e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,P,True,780.0,11.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,22.0,712.0
True,55 Cancri e,2,False,True,4,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,4,Europa,B,P,True,3680.0,5383.0
False,TRAPPIST-1e,1,False,True,4,Europa,B,P,True,3394.0,130.0
False,TRAPPIST-1e,0,False,True,4,Europa,B,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,4,Earth,G,P,True,142.0,3620.0
True,TRAPPIST-1e,0,False,True,4,Earth,nan,nan,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,4,Earth,G,P,True,475.0,431.0
False,55 Cancri e,0,False,True,4,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,508.0,301.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,0,False,True,3,Mars,E,S,False,0.0,0.0
True,PSO J318.5-22,3,False,True,3,Mars,E,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,3,Mars,E,S,True,10.0,1277.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,3,False,False,1,Earth,G,P,True,131.0,390.0
False,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
False,55 Cancri e,2,False,False,6,Earth,F,S,True,262.0,1892.0
False,TRAPPIST-1e,2,False,False,6,Earth,G,S,True,2778.0,1910.0
True,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
False,55 Cancri e,0,False,True,6,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,6,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,P,True,356.0,953.0
False,Ns/Nc,1,False,False,1,Earth,F,P,True,0.0,630.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,78.0,1157.0
False,TRAPPIST-1e,3,False,False,1,Europa,E,P,True,314.0,1979.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,918.0,900.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,P,True,51.0,997.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,2,False,False,8,Earth,F,S,True,723.0,26.0
False,TRAPPIST-1e,2,False,False,8,Earth,F,S,True,890.0,494.0
False,TRAPPIST-1e,1,False,False,8,Earth,F,S,True,0.0,646.0
False,TRAPPIST-1e,1,False,False,8,Earth,F,S,True,9.0,855.0
False,TRAPPIST-1e,1,False,False,8,Earth,G,S,True,0.0,753.0
False,TRAPPIST-1e,1,False,True,8,Earth,G,S,True,860.0,0.0
True,PSO J318.5-22,1,False,True,8,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,8,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,P,True,594.0,154.0
False,TRAPPIST-1e,2,False,True,1,Europa,C,S,True,3771.0,525.0
True,TRAPPIST-1e,2,False,True,1,Europa,C,S,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Europa,A,S,True,8252.0,3213.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,S,True,298.0,345.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,224.0,532.0
False,55 Cancri e,0,False,True,4,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,0,False,True,4,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,4,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,1,False,False,4,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Europa,C,P,True,747.0,2478.0
True,55 Cancri e,2,False,True,1,Europa,B,S,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,G,S,True,19.0,755.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,5.0,1439.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,662.0,30.0
False,55 Cancri e,3,False,False,1,Earth,F,P,True,0.0,716.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,6,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,6,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,6,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,6,Europa,C,S,True,3603.0,957.0
False,55 Cancri e,2,False,False,6,Europa,C,S,True,8156.0,8182.0
True,TRAPPIST-1e,3,False,True,6,Europa,C,S,False,0.0,0.0
False,55 Cancri e,1,False,False,2,Europa,C,S,True,395.0,6.0
True,TRAPPIST-1e,1,False,True,2,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,E,S,True,2632.0,821.0
False,TRAPPIST-1e,1,False,False,2,Europa,E,S,True,2723.0,852.0
Ns/Nc,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,2.0,625.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
True,PSO J318.5-22,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,1,Earth,G,P,True,882.0,6.0
False,TRAPPIST-1e,3,False,False,1,Mars,D,S,True,5.0,1777.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,60.0,499.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,3.0,881.0
True,TRAPPIST-1e,1,False,True,1,Europa,D,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,P,True,681.0,23.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,54.0,746.0
True,TRAPPIST-1e,2,False,True,1,Europa,B,P,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,3.0,1776.0
False,TRAPPIST-1e,1,False,True,1,Europa,A,S,True,5158.0,168.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Mars,D,P,True,685.0,1699.0
False,TRAPPIST-1e,1,False,True,2,Mars,F,P,True,1256.0,32.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,1,Mars,nan,nan,True,1130.0,333.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,E,P,True,1646.0,35.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,2,Earth,G,S,True,819.0,201.0
False,TRAPPIST-1e,4,False,False,2,Earth,G,S,True,113.0,795.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,666.0,568.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,779.0,18.0
False,TRAPPIST-1e,2,False,False,2,Earth,F,S,True,18.0,881.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,S,True,43.0,1398.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,778.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,16.0,778.0
True,55 Cancri e,1,False,False,2,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,193.0,501.0
False,TRAPPIST-1e,1,False,True,1,Earth,G,S,True,878.0,10.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,44.0,864.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,0.0,1016.0
False,TRAPPIST-1e,1,False,True,1,Europa,D,P,True,3007.0,859.0
True,TRAPPIST-1e,1,False,False,2,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,4,False,False,2,Earth,G,P,True,0.0,772.0
True,Ns/Nc,2,False,True,1,Earth,G,S,False,0.0,0.0
False,55 Cancri e,1,False,False,3,Earth,F,P,True,612.0,596.0
Ns/Nc,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,3,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,13.0,875.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,P,True,653.0,396.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,486.0,324.0
False,55 Cancri e,1,Ns/Nc,False,3,Earth,F,S,True,8.0,713.0
False,55 Cancri e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,55 Cancri e,0,False,True,3,Earth,G,S,False,0.0,0.0
True,PSO J318.5-22,2,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Mars,F,S,True,1008.0,32.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Mars,E,P,True,48.0,1250.0
True,TRAPPIST-1e,1,False,True,2,Mars,F,P,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,B,S,True,3.0,3264.0
False,TRAPPIST-1e,2,False,True,1,Mars,F,P,True,1927.0,86.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,2633.0,153.0
False,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,3,Mars,F,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,G,P,True,0.0,884.0
True,TRAPPIST-1e,2,False,True,1,Mars,F,S,False,0.0,0.0
Ns/Nc,TRAPPIST-1e,1,False,True,2,Europa,C,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,C,P,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,4389.0,56.0
False,TRAPPIST-1e,2,False,True,1,Earth,F,P,True,880.0,22.0
False,TRAPPIST-1e,2,False,False,1,Ns/Nc,F,P,True,234.0,470.0
False,TRAPPIST-1e,4,False,False,1,Earth,G,S,True,654.0,153.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,S,True,654.0,1242.0
False,TRAPPIST-1e,2,False,False,2,Mars,D,P,True,870.0,1859.0
False,TRAPPIST-1e,0,False,False,2,Mars,F,P,True,175.0,1162.0
True,TRAPPIST-1e,0,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,4,False,True,1,Mars,E,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,S,True,0.0,1309.0
False,TRAPPIST-1e,1,False,False,1,Ns/Nc,F,S,True,0.0,666.0
True,TRAPPIST-1e,0,False,True,1,Mars,F,S,False,0.0,0.0
False,Ns/Nc,1,False,True,1,Europa,C,P,True,0.0,2542.0
False,TRAPPIST-1e,1,False,False,1,Europa,C,P,True,5063.0,2729.0
False,TRAPPIST-1e,0,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Earth,F,S,True,867.0,4.0
False,55 Cancri e,1,False,False,1,Mars,F,S,True,2267.0,715.0
False,TRAPPIST-1e,0,False,True,3,Earth,G,P,False,0.0,0.0
True,PSO J318.5-22,1,False,True,3,Earth,G,P,False,0.0,0.0
False,Ns/Nc,2,False,False,3,Earth,G,P,True,0.0,885.0
False,55 Cancri e,1,True,True,2,Europa,A,S,True,3266.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,A,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Europa,E,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,0.0,754.0
False,TRAPPIST-1e,1,False,False,2,Europa,D,S,True,640.0,6232.0
False,55 Cancri e,1,True,True,2,Europa,D,S,True,2949.0,656.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,338.0,465.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,41.0,533.0
False,55 Cancri e,1,False,False,1,Earth,F,P,True,659.0,39.0
True,TRAPPIST-1e,0,False,True,4,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,4,False,False,4,Mars,F,P,True,0.0,1399.0
False,55 Cancri e,1,False,False,4,Mars,F,P,True,194.0,880.0
True,55 Cancri e,0,False,True,4,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,729.0,75.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,693.0
False,PSO J318.5-22,2,True,False,2,Europa,nan,nan,True,49.0,8766.0
True,55 Cancri e,3,False,True,2,Europa,C,S,False,0.0,0.0
False,PSO J318.5-22,3,False,True,1,Earth,E,S,True,742.0,48.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,G,P,True,0.0,774.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,0.0,803.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,2,False,False,1,Europa,C,S,True,0.0,6360.0
True,PSO J318.5-22,0,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,E,P,True,602.0,697.0
True,TRAPPIST-1e,1,False,True,1,Mars,E,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,3,Mars,F,P,True,2.0,1335.0
True,TRAPPIST-1e,1,False,True,3,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,2,Europa,D,S,True,261.0,3628.0
Ns/Nc,TRAPPIST-1e,1,False,False,2,Europa,D,S,True,3716.0,3163.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,167.0,523.0
False,TRAPPIST-1e,3,False,True,3,Europa,E,S,True,0.0,701.0
True,TRAPPIST-1e,2,False,True,3,Europa,E,S,False,0.0,0.0
False,55 Cancri e,2,False,False,3,Europa,E,S,True,2217.0,1568.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,1250.0,1403.0
True,TRAPPIST-1e,1,False,True,3,Mars,D,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,3,Mars,D,S,True,551.0,402.0
True,TRAPPIST-1e,1,False,True,3,Mars,D,S,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,1792.0,264.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,86.0,688.0
True,TRAPPIST-1e,3,False,True,1,Mars,E,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Europa,B,S,False,0.0,0.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,2,Europa,B,S,False,0.0,0.0
True,TRAPPIST-1e,2,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,680.0,95.0
False,55 Cancri e,1,False,False,2,Europa,A,S,True,1673.0,1254.0
False,TRAPPIST-1e,1,False,False,2,Europa,A,S,True,691.0,3303.0
True,55 Cancri e,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,5,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,5,Earth,nan,nan,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,5,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,5,Earth,G,P,True,0.0,616.0
Ns/Nc,TRAPPIST-1e,0,False,False,5,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Earth,G,P,False,0.0,0.0
False,55 Cancri e,3,False,True,2,Earth,F,P,True,441.0,336.0
True,TRAPPIST-1e,4,False,True,2,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,3,True,True,2,Mars,E,S,True,1457.0,439.0
False,55 Cancri e,3,False,True,1,Earth,F,S,True,638.0,115.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,245.0,485.0
True,55 Cancri e,2,False,True,1,Europa,nan,nan,False,0.0,0.0
False,PSO J318.5-22,0,False,True,1,Earth,nan,nan,True,0.0,704.0
True,TRAPPIST-1e,1,False,True,1,Mars,F,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,P,True,334.0,964.0
False,TRAPPIST-1e,0,False,False,1,Earth,F,S,True,505.0,2819.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,702.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,0.0,791.0
False,TRAPPIST-1e,2,False,False,1,Europa,C,P,True,7269.0,5117.0
True,TRAPPIST-1e,3,False,False,7,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,False,7,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,True,7,Earth,G,P,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,7,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,0,False,False,7,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,True,7,Earth,G,P,True,840.0,2.0
False,TRAPPIST-1e,0,False,False,7,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,0.0,1535.0
False,55 Cancri e,1,False,False,1,Earth,G,P,True,1283.0,2256.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,33.0,781.0
True,PSO J318.5-22,0,False,True,1,Earth,G,P,False,0.0,0.0
False,PSO J318.5-22,1,False,False,1,Earth,F,S,True,670.0,86.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,200.0,503.0
False,55 Cancri e,2,True,False,1,Europa,B,P,True,1365.0,7069.0
False,TRAPPIST-1e,2,False,False,1,Europa,D,P,True,13.0,2467.0
False,PSO J318.5-22,1,False,True,1,Earth,G,P,True,508.0,2.0
True,TRAPPIST-1e,0,False,True,2,Europa,B,S,False,0.0,0.0
True,Ns/Nc,2,False,True,2,Europa,B,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Europa,C,S,False,0.0,0.0
True,55 Cancri e,2,False,True,1,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,2,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,0,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Earth,G,P,True,1025.0,0.0
False,TRAPPIST-1e,1,False,False,1,Mars,D,S,True,745.0,1833.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,1341.0,53.0
True,TRAPPIST-1e,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,S,True,302.0,401.0
False,TRAPPIST-1e,0,False,True,1,Earth,F,P,True,3137.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,P,True,762.0,22.0
False,TRAPPIST-1e,2,False,True,1,Earth,E,S,True,635.0,2.0
True,55 Cancri e,0,False,True,2,Europa,B,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,2,Europa,B,S,True,0.0,2890.0
False,TRAPPIST-1e,1,False,True,2,Earth,F,S,True,649.0,0.0
True,TRAPPIST-1e,1,False,True,2,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,E,S,True,4.0,4268.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,769.0,34.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,6.0,733.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,546.0,324.0
True,55 Cancri e,1,False,True,2,Europa,B,P,False,0.0,0.0
Ns/Nc,55 Cancri e,1,False,False,2,Europa,B,P,True,4705.0,578.0
True,TRAPPIST-1e,2,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,610.0,359.0
False,PSO J318.5-22,2,False,False,1,Earth,nan,nan,True,132.0,562.0
False,TRAPPIST-1e,2,False,False,1,Mars,F,S,True,1641.0,725.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Mars,E,P,True,158.0,890.0
False,TRAPPIST-1e,3,False,False,1,Earth,F,P,True,1571.0,2.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,1.0,1506.0
True,55 Cancri e,3,False,True,1,Europa,B,P,False,0.0,0.0
False,55 Cancri e,2,False,False,2,Europa,C,S,True,2154.0,10514.0
False,TRAPPIST-1e,3,False,True,2,Europa,C,S,True,3070.0,606.0
False,55 Cancri e,2,False,False,2,Mars,F,S,True,0.0,1997.0
True,TRAPPIST-1e,1,False,True,2,Mars,F,S,False,0.0,0.0
False,55 Cancri e,3,True,False,4,Europa,C,P,True,2367.0,7953.0
True,TRAPPIST-1e,2,False,True,4,Europa,C,P,False,0.0,0.0
True,55 Cancri e,2,False,True,4,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,4,Europa,C,P,True,1073.0,1718.0
False,TRAPPIST-1e,1,False,False,1,Earth,G,S,True,265.0,508.0
True,55 Cancri e,2,False,True,1,Europa,C,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,0.0,631.0
False,55 Cancri e,3,False,False,6,Europa,C,S,True,4332.0,6994.0
True,55 Cancri e,1,False,True,6,Europa,C,S,False,0.0,0.0
True,55 Cancri e,1,False,True,6,Europa,C,S,False,0.0,0.0
True,TRAPPIST-1e,3,False,True,6,Europa,C,S,False,0.0,0.0
False,TRAPPIST-1e,1,False,True,6,Europa,C,S,True,2423.0,1021.0
False,TRAPPIST-1e,1,True,True,6,Europa,C,S,True,5610.0,125.0
True,PSO J318.5-22,2,False,False,1,Earth,G,S,False,0.0,0.0
False,TRAPPIST-1e,2,False,False,1,Earth,F,S,True,84.0,677.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,S,True,640.0,32.0
False,55 Cancri e,1,False,False,1,Earth,F,S,True,608.0,37.0
False,TRAPPIST-1e,2,False,False,2,Mars,E,P,False,0.0,0.0
True,TRAPPIST-1e,4,False,True,2,Mars,F,P,False,0.0,0.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,P,True,5.0,697.0
True,55 Cancri e,0,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,2,False,False,1,Mars,D,P,True,19.0,1161.0
True,55 Cancri e,1,False,True,1,Earth,G,S,False,0.0,0.0
Ns/Nc,55 Cancri e,2,True,False,1,Europa,C,P,True,280.0,13748.0
False,55 Cancri e,4,True,False,1,Europa,E,S,True,1829.0,1918.0
True,TRAPPIST-1e,3,False,False,1,Earth,G,P,False,0.0,0.0
Ns/Nc,55 Cancri e,1,False,False,1,Earth,F,S,True,147.0,590.0
False,55 Cancri e,3,False,False,2,Europa,B,S,True,3891.0,1242.0
False,55 Cancri e,1,False,False,2,Europa,B,S,True,4951.0,6688.0
False,TRAPPIST-1e,1,False,True,1,Mars,D,S,True,492.0,564.0
False,TRAPPIST-1e,1,False,False,1,Earth,F,S,True,52.0,1930.0
False,TRAPPIST-1e,1,Ns/Nc,False,1,Earth,F,P,True,0.0,716.0
False,TRAPPIST-1e,3,False,False,2,Earth,G,P,True,143.0,2186.0
False,TRAPPIST-1e,2,False,False,2,Earth,G,P,True,850.0,34.0
True,TRAPPIST-1e,3,False,True,1,Europa,B,S,False,0.0,0.0
True,55 Cancri e,3,False,False,1,Earth,G,S,False,0.0,0.0
True,TRAPPIST-1e,1,True,True,1,Europa,D,S,False,0.0,0.0
True,TRAPPIST-1e,1,False,True,1,Earth,G,S,False,0.0,0.0
Ns/Nc,55 Cancri e,2,True,False,1,Europa,C,P,True,0.0,9964.0
True,PSO J318.5-22,1,False,True,1,Earth,G,P,False,0.0,0.0
False,55 Cancri e,2,False,True,1,Mars,F,S,True,6331.0,327.0
False,TRAPPIST-1e,1,False,True,1,Earth,F,P,True,65.0,667.0
True,PSO J318.5-22,1,False,False,1,Earth,G,P,False,0.0,0.0
False,TRAPPIST-1e,2,False,True,1,Mars,E,P,True,1301.0,770.0
False,55 Cancri e,2,False,True,1,Europa,C,P,True,4755.0,1274.0
False,TRAPPIST-1e,2,False,True,1,Mars,F,P,True,1299.0,49.0
